UPID,Flipkart_URL
16013524,https://www.flipkart.com/vbuyz-women-self-design-a-line-kurta/p/itmcbb01e1be9f5a?pid=KTAFEYGCGRBYFWTA&lid=LSTKTAFEYGCGRBYFWTAJG8IJF&marketplace=FLIPKART&q=Vbuyz&store=clo%2Fcfv&srno=s_1_4&otracker=search&otracker1=search&fm=SEARCH&iid=en_82zIW19QsvPQJONMouIAtPqJc3bGSkE9ggn%2F%2BKpx6iUj8B7YUdN6fQtBqrQdMeX%2BbVY%2B9oeSkIuhRyuzcNB%2F3A%3D%3D&ppt=sp&ppn=sp&ssid=6nbjzarrk00000001622523194396&qH=911db49045b38054
16978560,https://www.flipkart.com/austin-wood-striped-men-polo-neck-blue-t-shirt/p/itm8729bc21e07a5?pid=TSHFPJBC74ZHVGN2&lid=LSTTSHFPJBC74ZHVGN2FWQYBG&marketplace=FLIPKART&q=Austin+Wood&store=search.flipkart.com&srno=s_1_5&otracker=search&otracker1=search&fm=SEARCH&iid=133f8256-149b-411c-8091-98cf3d461b98.TSHFPJBC74ZHVGN2.SEARCH&ppt=sp&ppn=sp&ssid=unu0uik0dc0000001622523289490&qH=f1214e1b1a12cfc4
14937387,https://www.flipkart.com/new-ethnic-4-you-women-printed-straight-kurta/p/itm95848d4ca9a5d?pid=KTAGYFZGHWPQGZZ4&lid=LSTKTAGYFZGHWPQGZZ4H1GQ4Y&marketplace=FLIPKART&q=New+Ethnic+4+You+White+Crepe+Straight+Kurta&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_2_51&otracker=search&otracker1=search&fm=SEARCH&iid=e4a41dbb-457f-442d-aebc-0c619555dca8.KTAGYFZGHWPQGZZ4.SEARCH&ppt=sp&ppn=sp&qH=cc61df85246d9e89
16906972,https://www.flipkart.com/camey-flared-women-dark-green-trousers/p/itm1e9bc2f091198?pid=TROFNNZG3Q3UV5Z3&lid=LSTTROFNNZG3Q3UV5Z3XPLM6C&marketplace=FLIPKART&sattr[]=color&st=color
14431422,https://www.flipkart.com/hangup-men-kurta-pyjama-set/p/itmezrgsbjgwggjt?pid=ETHEZZD9HSYYWPGZ&lid=LSTETHEZZD9HSYYWPGZ6YAEPH&marketplace=FLIPKART&sattr[]=color&st=color&otracker=search
16603855,https://www.flipkart.com/jaipur-vastra-women-printed-flared-kurta/p/itmb50392467251f?pid=KTAFH29FPZYDVAKJ&lid=LSTKTAFH29FPZYDVAKJIMAT6L&marketplace=FLIPKART&q=Jaipur+Vastra&store=clo&srno=s_2_71&otracker=search&otracker1=search&fm=SEARCH&iid=ae41b6cc-5862-4b6a-8aab-68a8ebc68195.KTAFH29FPZYDVAKJ.SEARCH&ppt=sp&ppn=sp&ssid=y1ogm70iqo0000001622526536097&qH=a86781f74ea085f2
16881092,https://www.flipkart.com/gentino-solid-men-polo-neck-black-t-shirt/p/itm6070c3ddf54c5?pid=TSHFM4YYWZRFJ575&lid=LSTTSHFM4YYWZRFJ575QTGSBZ&marketplace=FLIPKART&q=Gentino+Black+Solid+Polo+T-Shirt&store=clo%2Fash%2Fank%2Fedy&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=3f0a7cb1-4506-411b-9fad-04d6c9b66776.TSHFM4YYWZRFJ575.SEARCH&ppt=sp&ppn=sp&ssid=grpzvrismo0000001622527573587&qH=516b771a6977c7aa
15661126,https://www.flipkart.com/shyammc-casual-sleeveless-solid-women-maroon-top/p/itm7e5ae449f8d0b?pid=TUNFAHW7QYBV4FMG&lid=LSTTUNFAHW7QYBV4FMGFVNYGW&marketplace=FLIPKART&q=SHYAMMC&store=clo&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=2e279b5a-a180-44b8-a0db-7adbad524e92.TUNFAHW7QYBV4FMG.SEARCH&ppt=sp&ppn=sp&ssid=g497amoezk0000001622527707430&qH=4052e69d69547543
16974864,https://www.flipkart.com/benstoke-men-solid-asymmetric-kurta/p/itm04be147dfa222?pid=KTAFMGG67VFRVFKY&lid=LSTKTAFMGG67VFRVFKYCWSRBO&marketplace=FLIPKART&q=BENSTOKE&store=clo%2Fcfv&srno=s_2_76&otracker=search&otracker1=search&fm=SEARCH&iid=483feabb-1bd0-48ec-8d41-d5fa677f643d.KTAFMGG67VFRVFKY.SEARCH&ppt=sp&ppn=sp&qH=f226f41bc43e52b4
15620675,https://www.flipkart.com/veirdo-military-camouflage-men-hooded-multicolor-t-shirt/p/itmf9usmxfgxquck?pid=TSHF9RF7G2FUZYZJ&lid=LSTTSHF9RF7G2FUZYZJRGHIJL&marketplace=FLIPKART&q=Veirdo&store=clo&srno=s_1_19&otracker=search&otracker1=search&fm=SEARCH&iid=b9bacd50-9efe-45e5-9d8a-899fae949f73.TSHF9RF7G2FUZYZJ.SEARCH&ppt=sp&ppn=sp&ssid=gr5vzqfqjk0000001622529306590&qH=c5043a1986b65a3d
16228654,https://www.flipkart.com/yoyo-fashion-georgette-embroidered-salwar-suit-material/p/itmfg2eqzhg8wbzy?pid=SWDFFYS2GXD9ZZTH&lid=LSTSWDFFYS2GXD9ZZTHCZEYYO&marketplace=FLIPKART&q=YOYO+Fashion&store=clo&srno=s_1_36&otracker=search&otracker1=search&fm=SEARCH&iid=f936283b-bbde-4bcd-b43f-edfb6272c8b9.SWDFFYS2GXD9ZZTH.SEARCH&ppt=sp&ppn=sp&ssid=m1b14nfu0w0000001622529424240&qH=16a46023ce03551b
17090950,https://www.flipkart.com/jc4u-women-kurta-pant-set/p/itm4a399f22a643b?pid=ETHFT2FCHGEJJGSP&lid=LSTETHFT2FCHGEJJGSPTCOQUE&marketplace=FLIPKART&q=Jc4u&store=clo&srno=s_2_43&otracker=search&otracker1=search&fm=SEARCH&iid=9e5fd00d-70ca-4f5b-b211-31f0a1c955b8.ETHFT2FCHGEJJGSP.SEARCH&ppt=sp&ppn=sp&ssid=pylvfoeouo0000001622530492261&qH=5242f70883efd868
16993482,https://www.flipkart.com/mehsoos-women-resham-embroidery-straight-kurta/p/itm115a1943eda61?pid=KTAFQ9Y3GQ37B3YZ&lid=LSTKTAFQ9Y3GQ37B3YZ91FDWF&marketplace=FLIPKART&q=Mehsoos&store=search.flipkart.com&srno=s_1_5&otracker=search&otracker1=search&fm=SEARCH&iid=b021f641-172c-4dcd-9a7b-c8f87d387cb3.KTAFQ9Y3GQ37B3YZ.SEARCH&ppt=sp&ppn=sp&ssid=td9sbbp3740000001622530695852&qH=5ec909690be94769
16358848,https://www.flipkart.com/urbano-fashion-men-solid-casual-orange-shirt/p/itmfg4txp3rcxe9z?pid=SHTFHFZBX72YWBUP&lid=LSTSHTFHFZBX72YWBUPOXRRVO&marketplace=FLIPKART&q=Urbano+Fashion&store=clo&srno=s_6_209&otracker=search&otracker1=search&fm=SEARCH&iid=3a491423-e595-48d8-9c7c-a7e33142b4b1.SHTFHFZBX72YWBUP.SEARCH&ppt=sp&ppn=sp&ssid=ndv9m893f40000001622530842656&qH=8d2bb9706787e8a4
16056978,https://www.flipkart.com/yoyo-fashion-georgette-embroidered-gown-anarkali-kurta-bottom-material/p/itmfh6t6x8kcp2k4?pid=FABFH56G6HVRFFBR&lid=LSTFABFH56G6HVRFFBR0E22JZ&marketplace=FLIPKART&sattr[]=color&st=color
16993199,https://www.flipkart.com/liberty-force-10-oslo-2e-grey-walking-shoes-men/p/itm81936c5a2de73?pid=SHOFPHNQYJXHGR5W&lid=LSTSHOFPHNQYJXHGR5WKDSAFD&marketplace=FLIPKART&q=+Liberty+Shoes+Grey+Slip+On+Sport+Shoes&store=osp%2Fcil%2F1cu&srno=s_1_11&otracker=search&otracker1=search&fm=SEARCH&iid=b853a7d0-e67f-4ae4-8938-bdb9ef5f29f2.SHOFPHNQYJXHGR5W.SEARCH&ppt=sp&ppn=sp&ssid=oshilzb8og0000001622528976214&qH=c28d327c0c856228
17160898,https://www.flipkart.com/abh-lifestyle-men-sherwani-churidar-set/p/itmade690af38f0c?pid=ETHG2XH2JWY5ZVJS&lid=LSTETHG2XH2JWY5ZVJSL1Y9NG&marketplace=FLIPKART&q=BENSTOKE+Pink+Solid+Silk+Blend+Sherwani+Set+&store=clo%2Fcfv%2Fitg%2Fpme&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=5d31fb1b-5d6e-4456-8f24-389f7b3dd9e0.ETHG2XH2JWY5ZVJS.SEARCH&ppt=sp&ppn=sp&ssid=71jvyiqsdc0000001622529067892&qH=d34a9449fe0bde56
17594405,https://www.flipkart.com/benstoke-men-solid-asymmetric-kurta/p/itm9849318bd4123?pid=KTAFYJP2N5BU4WEN&lid=LSTKTAFYJP2N5BU4WENP30GUL&marketplace=FLIPKART&q=BENSTOKE+White+Solid+Asymmetric+Long+Kurta+&store=clo%2Fcfv%2Fcib%2Fjks&srno=s_1_14&otracker=search&otracker1=search&fm=SEARCH&iid=512bfbbe-a240-4582-a52f-e33517b3d63b.KTAFYJP2N5BU4WEN.SEARCH&ppt=sp&ppn=sp&ssid=fef39shju80000001622529163610&qH=9b3ce255ff1786d4
14090919,https://www.flipkart.com/shaily-retails-printed-fashion-poly-georgette-saree/p/itma98c7ce49e014?pid=SAREXAZGGZTFGU8Z&lid=LSTSAREXAZGGZTFGU8ZONJ0FO&marketplace=FLIPKART&q=Shaily+Yellow+Georgette+Printed+Saree+With+Blouse+&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_17&otracker=search&otracker1=search&fm=SEARCH&iid=10930c0c-1981-4803-b9e9-ced74affc30e.SAREXAZGGZTFGU8Z.SEARCH&ppt=sp&ppn=sp&ssid=y07z7tu7w00000001622529281217&qH=8c3eaf408da500e8
16483567,https://www.flipkart.com/fashionuma-georgette-embroidered-gown-anarkali-kurta-bottom-material/p/itma10da48098e75?pid=FABFGXPWCU2AKBMT&lid=LSTFABFGXPWCU2AKBMTEXIY2Y&marketplace=FLIPKART&sattr[]=color&st=color&otracker=search
17608369,https://www.flipkart.com/urbano-fashion-military-camouflage-men-polo-neck-green-dark-green-t-shirt/p/itm22737c04477eb?pid=TSHGF7HEKG8RQ56S&lid=LSTTSHGF7HEKG8RQ56SPVEMU5&marketplace=FLIPKART&q=Urbano+Fashion+Olive+Green+Camouflage+Polo+T-Shirt+&store=clo%2Fash%2Fank%2Fedy&srno=s_1_11&otracker=search&otracker1=search&fm=SEARCH&iid=d3a85d2b-a379-406c-ae5b-4c57ed87ea90.TSHGF7HEKG8RQ56S.SEARCH&ppt=sp&ppn=sp&ssid=c7uaeqcfsw0000001622529535172&qH=52d8fd0fb4b339f3
17433984,https://www.flipkart.com/aks-women-printed-flared-kurta/p/itmc68ba90739bb7
16524173,https://www.flipkart.com/b-bella-creation-embroidered-fashion-vichitra-net-saree/p/itm4996a8b8fa0ed?pid=SARFHWYHXFVDF6QG&lid=LSTSARFHWYHXFVDF6QGUSFXLI&marketplace=FLIPKART&q=+B+BELLA+CREATION+Half+%26+Half+Embroidered+Saree+With+Blouse&store=clo%2F8on%2Fzpd%2F9og&srno=s_1_4&otracker=search&otracker1=search&fm=SEARCH&iid=c023b560-d5b1-4297-bc6a-a11ffe1e612a.SARFHWYHXFVDF6QG.SEARCH&ppt=sp&ppn=sp&ssid=fi9gsxobgg0000001622529847128&qH=c79b8804a97a4b8d
17461787,https://www.flipkart.com/mago-women-embroidered-straight-kurta/p/itm5e6e4bcb126c7?pid=KTAFYG8KSQZJ3WYC&lid=LSTKTAFYG8KSQZJ3WYCP78WDL&marketplace=FLIPKART&q=Mago+Embroidered+Straight+Kurta+&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_12&otracker=search&otracker1=search&fm=SEARCH&iid=930fcf93-8fbf-4ff0-9c97-fb6b18fae682.KTAFYG8KSQZJ3WYC.SEARCH&ppt=sp&ppn=sp&ssid=3cgmebgfow0000001622529924488&qH=8576b4891b4c1be5
17403466,https://www.flipkart.com/vanca-floral-print-women-jumpsuit/p/itm7e1ccba029cfb?pid=JUMFXDTJFW8YTZPH&lid=LSTJUMFXDTJFW8YTZPHTLYYFJ&marketplace=FLIPKART&store=clo&srno=b_1_31&otracker=browse&fm=organic&iid=d24dbad4-26ff-474f-98fa-286e6d7a1da5.JUMFXDTJFW8YTZPH.SEARCH&ppt=browse&ppn=browse&ssid=i9hpw1mbo00000001622530689532
17585752,https://www.flipkart.com/hangup-men-pathani-suit-set/p/itm0f2add2961776?pid=ETHF7Q8TFZENVJNY&lid=LSTETHF7Q8TFZENVJNYMUGUK8&marketplace=FLIPKART&q=Hang+Up+Navy+Blue+Solid+Pathani+Set+&store=clo%2Fcfv%2Fitg%2Fpme&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=2e979774-ca51-4d43-a7c1-d2db89c8ab95.ETHF7Q8TFZENVJNY.SEARCH&ppt=sp&ppn=sp&ssid=3pb6wiwq6o0000001622530777033&qH=bea1db94b5664028
17084550,https://www.flipkart.com/campus-sutra-slim-men-dark-blue-jeans/p/itm8cea2de7f7d5a?pid=JEAFRUQFJCDRQPXB&lid=LSTJEAFRUQFJCDRQPXB1VKG6K&marketplace=FLIPKART&q=Campus+Sutra+Navy+Blue+Washed+Denim+Jogger+&store=clo%2Fvua%2Fk58%2Fi51&srno=s_1_28&otracker=search&otracker1=search&fm=SEARCH&iid=f3d1366f-516a-4d3e-a89b-d471995bedd7.JEAFRUQFJCDRQPXB.SEARCH&ppt=sp&ppn=sp&ssid=6nd94je6lc0000001622531151687&qH=0289a730a6478fd3
17594334,https://www.flipkart.com/benstoke-men-solid-straight-kurta/p/itma6aaa56afe73d?pid=KTAFTM5EVYSMSGFR&lid=LSTKTAFTM5EVYSMSGFR7J0TYM&marketplace=FLIPKART&store=clo%2Fcfv%2Fcib&srno=b_1_17&otracker=browse&fm=organic&iid=3c9173e4-c8ee-4dc4-8e47-cd9cb5e17d3a.KTAFTM5EVYSMSGFR.SEARCH&ppt=browse&ppn=browse&ssid=c1qm46e6q80000001622531762625
17605165,https://www.flipkart.com/harbor-n-bay-full-sleeve-printed-men-sweatshirt/p/itmb2d51f10823c5?pid=SWSGF7HDM3UMGFZY&lid=LSTSWSGF7HDM3UMGFZYKLCML6&marketplace=FLIPKART&sattr[]=size&st=size
17591607,https://www.flipkart.com/radiksa-women-embroidered-straight-kurta/p/itm312b633de67e1?pid=KTAFYK3H4ADDMAKT&lid=LSTKTAFYK3H4ADDMAKTLORUJZ&marketplace=FLIPKART&q=Radiksa+Kurta+&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_13&otracker=search&otracker1=search&fm=SEARCH&iid=4ebdd119-e00b-430a-96ff-c1797256b8ef.KTAFYK3H4ADDMAKT.SEARCH&ppt=sp&ppn=sp&ssid=ce8uiaf37k0000001622532222970&qH=fbea7b6b3e894b60
16520360,https://www.flipkart.com/shoe-cloud-women-khaki-wedges/p/itm3c500164e39b0?pid=SNDFJ7TXCZ8XGGHE&lid=LSTSNDFJ7TXCZ8XGGHEYSFWNP&marketplace=FLIPKART&store=osp%2Fiko%2Fjpm&srno=b_1_3&otracker=browse&fm=organic&iid=81c9a411-c9cd-4ebb-9956-33cee44aeaad.SNDFJ7TXCZ8XGGHE.SEARCH&ppt=None&ppn=None&ssid=89gqzmu1kg0000001622532386302
16987211,https://www.flipkart.com/kipek-women-printed-straight-kurta/p/itmb7f8b4e82ce48?pid=KTAFNWPFEN5ZHSDS&lid=LSTKTAFNWPFEN5ZHSDSDX23JP&marketplace=FLIPKART&q=Kipek+&store=search.flipkart.com&srno=s_1_9&otracker=search&otracker1=search&fm=SEARCH&iid=f2b8d568-26b6-42ea-9dca-48c54686c343.KTAFNWPFEN5ZHSDS.SEARCH&ppt=sp&ppn=sp&ssid=rf0fjjcx7k0000001622532572760&qH=d6047fd4459b6c88
17588202,https://www.flipkart.com/purple-state-women-shirt-multicolor-dress/p/itm9bb3251026f2b?pid=DREFMQ7W38MZTZF5&lid=LSTDREFMQ7W38MZTZF5ECEAAT&marketplace=FLIPKART&q=+Purple+State+Button+Up+Striped+Shirt+Dress&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=4d5abd09-8ad8-4782-aa57-2c57aac3a5f4.DREFMQ7W38MZTZF5.SEARCH&ppt=sp&ppn=sp&ssid=f8q66jqxsg0000001622532667734&qH=765bc33e7954fa50
17127049,https://www.flipkart.com/tissu-women-printed-flared-kurta/p/itm505c80787ffa1
17011426,https://www.flipkart.com/trendif-floral-print-crepe-women-kaftan/p/itmf127b067ce69e?pid=KAFFQY3W4YCYHJMB&lid=LSTKAFFQY3W4YCYHJMBSJXAHS&marketplace=FLIPKART&q=Trendif+Crepe+Kaftan&store=clo%2Fash%2Fohw%2F36j&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=b7f43492-94dc-4f3c-9da2-80ed843b5eb4.KAFFQY3W4YCYHJMB.SEARCH&ppt=sp&ppn=sp&ssid=9sqbh52vi80000001622521667536&qH=34bd889fc55b42e2
17203503,https://www.flipkart.com/austin-wood-striped-men-polo-neck-multicolor-t-shirt/p/itmf02a322ce646c?pid=TSHFSZUFKY247YKT&lid=LSTTSHFSZUFKY247YKTTKTPNE&marketplace=FLIPKART&q=Austin+Wood+Red+Striped+Polo&store=clo%2Fash%2Fank%2Fedy&srno=s_1_27&otracker=search&otracker1=search&fm=SEARCH&iid=af9f78f6-5a92-41d1-af4e-00fcdd7419b0.TSHFSZUFKY247YKT.SEARCH&ppt=sp&ppn=sp&qH=dbffa6da92c161c8
17147401,https://www.flipkart.com/urbano-fashion-slim-fit-men-grey-trousers/p/itm72d8edd68bb1d?pid=TROFTZS66JYD7NDD&lid=LSTTROFTZS66JYD7NDDEEIXL5&marketplace=FLIPKART&q=Urbano+Fashion+Grey+Solid+Chinos&store=clo%2Fvua%2Fmle%2Flhk&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=7070b1c1-1c69-409d-b5f0-3d43a8547cc9.TROFTZS66JYD7NDD.SEARCH&ppt=sp&ppn=sp&ssid=0ux799asyo0000001622521991357&qH=cc576b84cba8bb82
17399823,https://www.flipkart.com/gespo-color-block-men-round-neck-multicolor-t-shirt/p/itm61686dcc3c650?pid=TSHFXFMHBMYGZ7GV&lid=LSTTSHFXFMHBMYGZ7GVUV65PO&marketplace=FLIPKART&sattr[]=color&st=color
17076627,https://www.flipkart.com/kipek-women-kurta-skirt-set/p/itm97e01cc8dfeea?pid=ETHFRXXZBGNFQZNC&lid=LSTETHFRXXZBGNFQZNCSCYDSC&marketplace=FLIPKART&q=+Kipek+Printed+Kurta+Skirt+Set&store=clo%2Fcfv%2Fitg%2Ftys&srno=s_1_8&otracker=search&otracker1=search&fm=SEARCH&iid=5f01db5b-f171-4e3f-95e4-d946d06acaf0.ETHFRXXZBGNFQZNC.SEARCH&ppt=sp&ppn=sp&ssid=e2x40gwq7k0000001622522718509&qH=734a385a4785070f
17137659,https://www.flipkart.com/liberty-slippers/p/itm48d82e74ebf29?pid=SFFFPZ3YMKYQS7Y5&lid=LSTSFFFPZ3YMKYQS7Y5BJVYFR&marketplace=FLIPKART&q=Liberty+Slippers+Black+Toe+Separator+&store=osp&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=754639b0-286d-4c1b-8b64-54eb1aeb1404.SFFFPZ3YMKYQS7Y5.SEARCH&ppt=sp&ppn=sp&ssid=rgljfg87m80000001622522865438&qH=f9f7773b73e23fbf
15694960,https://www.flipkart.com/wc-right-solid-men-round-neck-black-t-shirt/p/itmfafnqqvhjdtbx
17596023,https://www.flipkart.com/kipek-indi-printed-kurta-palazzo-dupatta-set/p/itm59b90310681ca?pid=SWDGF4ZAHYFHAQBH&lid=LSTSWDGF4ZAHYFHAQBHTUDEHQ&marketplace=FLIPKART&q=+Kipek+Printed+Suit+Set&store=clo%2Fcfv%2Fitg%2Ftys&srno=s_2_65&otracker=search&otracker1=search&fm=SEARCH&iid=a444a9f4-cbf5-4851-a7ee-4b2b80335ff8.SWDGF4ZAHYFHAQBH.SEARCH&ppt=sp&ppn=sp&ssid=jnybkjhl340000001622523153878&qH=ed55f83517975f80
15204751,https://www.flipkart.com/purple-state-men-solid-straight-kurta/p/itmf6wcyyzrsh24t?pid=KTAF6VBHH7ZEZW4M&lid=LSTKTAF6VBHH7ZEZW4MPYHVSN&marketplace=FLIPKART&q=Purple+State++White+Medium+Kurta+men&store=clo%2Fcfv%2Fcib%2Fjks&srno=s_1_9&otracker=search&otracker1=search&fm=SEARCH&iid=309a7186-909a-4eac-ac77-b1e263767cab.KTAF6VBHH7ZEZW4M.SEARCH&ppt=sp&ppn=sp&ssid=qazda5vt400000001622523639548&qH=edce2dc4e6170461
17347474,https://www.flipkart.com/bukkl-slim-men-black-jeans/p/itm951708644113e?pid=JEAFVZW7GVVHWT3J&lid=LSTJEAFVZW7GVVHWT3JZERYJR&marketplace=FLIPKART&q=BUKKL&store=search.flipkart.com&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=e8b6301a-1734-48ef-8402-048aabea2b57.JEAFVZW7GVVHWT3J.SEARCH&ppt=sp&ppn=sp&ssid=sfqegze18g0000001622523363349&qH=9714ddb651d15d5e
14431418,https://www.flipkart.com/hangup-men-kurta-pyjama-set/p/itmezre9kmvhsfaq?pid=ETHEZZD9VHZTGNME&lid=LSTETHEZZD9VHZTGNMENREEV3&marketplace=FLIPKART&q=Hang+Up++Green+Silk+Payjama+Set+men&store=clo&srno=s_1_36&otracker=search&otracker1=search&fm=SEARCH&iid=e6e76022-53e5-4b68-ac8c-56c529ae9e12.ETHEZZD9VHZTGNME.SEARCH&ppt=sp&ppn=sp&ssid=c5k1w254kw0000001622523437050&qH=f1feea10eae62e2c
17594339,https://www.flipkart.com/benstoke-men-kurta-churidar-set/p/itm6e7964f774291?pid=ETHFMHW3WGBNVYRJ&lid=LSTETHFMHW3WGBNVYRJWF6IUZ&marketplace=FLIPKART&q=BENSTOKE+&store=clo%2Fcfv&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=6102da7a-540a-4ad7-ab3b-ae063f7ab369.ETHFMHW3WGBNVYRJ.SEARCH&ppt=sp&ppn=sp&ssid=ppxzcvohz40000001622523526437&qH=ada511cc9f445a00
17399820,https://www.flipkart.com/gespo-color-block-men-round-neck-multicolor-t-shirt/p/itmf41b03d8b170d?pid=TSHFX94JWMVFXZ9U&lid=LSTTSHFX94JWMVFXZ9UB92EPP&marketplace=FLIPKART&q=GESPO&store=clo%2Fash%2Fank%2Fedy&srno=s_1_7&otracker=search&otracker1=search&fm=SEARCH&iid=78b813cf-ee26-44a0-9859-ad63b0894d25.TSHFX94JWMVFXZ9U.SEARCH&ppt=sp&ppn=sp&ssid=e1mfsibsxs0000001622524790548&qH=aaf13f1ad58f1243
17483036,https://www.flipkart.com/aprique-fab-women-embroidered-solid-self-design-anarkali-kurta/p/itmf0386de41d7a9?pid=KTAFS5MXQNZHXAKQ&lid=LSTKTAFS5MXQNZHXAKQJ32D1C&marketplace=FLIPKART&sattr[]=color&st=color&otracker=search
17556972,https://www.flipkart.com/tissu-women-kurta-palazzo-set/p/itm6505ed20d2359?pid=ETHGF9NW6BFSFSH7&lid=LSTETHGF9NW6BFSFSH7E6BXZT&marketplace=FLIPKART&q=Tissu+Floral+Kurta&store=clo%2Fcfv&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=cc67799c-8e3b-4bbb-9f93-634be7c15528.ETHGF9NW6BFSFSH7.SEARCH&ppt=sp&ppn=sp&ssid=v6ag7bowa80000001622525229949&qH=7cf76197181bf54b
15121394,https://www.flipkart.com/ak-fashion-women-maxi-white-dress/p/itmd7245fdbbd844?pid=DREFX7A3ZTSSDYQH&lid=LSTDREFX7A3ZTSSDYQHSNS9EG&marketplace=FLIPKART&q=A+K+Fashion+Checkered+Maxi+Dress&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_13&otracker=search&otracker1=search&fm=SEARCH&iid=446f2d08-0804-43a6-9b34-b922c580f563.DREFX7A3ZTSSDYQH.SEARCH&ppt=sp&ppn=sp&qH=111d8b5dc0f3944a
16943498,https://www.flipkart.com/austin-wood-striped-men-polo-neck-blue-t-shirt/p/itm3d06a145cf880?pid=TSHFP2FCUZHTWAK3&lid=LSTTSHFP2FCUZHTWAK3XS0ION&marketplace=FLIPKART&q=Austin+Wood+Navy+Blue+Striped&store=clo&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=1bb3ee89-8029-4f7e-88d6-fb5d2c64758e.TSHFP2FCUZHTWAK3.SEARCH&ppt=sp&ppn=sp&ssid=gmtk9i21uo0000001622526165720&qH=9a83fc222ccb0b92
16933209,https://www.flipkart.com/muffy-solid-men-dark-blue-track-pants/p/itm2af34a395ce17?pid=TKPFHFHZAGGYJYKU&lid=LSTTKPFHFHZAGGYJYKUTI1S57&marketplace=FLIPKART&q=Muffy+Dark+Blue+Solid+Full+Length+Track+Pant&store=clo%2Fvua%2Fjlk%2F6ql&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=fec5c97e-51aa-4962-a87e-7ece458952bc.TKPFHFHZAGGYJYKU.SEARCH&ppt=sp&ppn=sp&ssid=p7ez8q13zk0000001622526219359&qH=9bd3f488cc681c87
16612248,https://www.flipkart.com/groofer-sneakers-men/p/itmb840c3c4c3f5e?pid=SHOFV5ZGMK9E4G8H&lid=LSTSHOFV5ZGMK9E4G8HZHCQVT&marketplace=FLIPKART&q=Groofer+Blue+Lace+Up+Sneakers&store=osp%2Fcil%2Fe1f&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=aae938fb-2f8e-4a2e-ae7d-72005c824167.SHOFV5ZGMK9E4G8H.SEARCH&ppt=sp&ppn=sp&ssid=kkw2sjg2og0000001622526427467&qH=ab6e33a3fd42632e
17084557,https://www.flipkart.com/campus-sutra-slim-men-blue-jeans/p/itm6297e34ccab9e?pid=JEAFRUQFGTRZQ8Q2&lid=LSTJEAFRUQFGTRZQ8Q2JB5SES&marketplace=FLIPKART&q=Campus+Sutra+Light+Washed+Ripped+Denim+Jeans&store=clo%2Fvua%2Fk58%2Fi51&srno=s_1_11&otracker=search&otracker1=search&fm=SEARCH&iid=d250e400-7df0-427f-b1f8-e5e751f8e1d6.JEAFRUQFGTRZQ8Q2.SEARCH&ppt=sp&ppn=sp&ssid=di39tdoasw0000001622526627609&qH=d5119395d35c65b8
16798122,https://www.flipkart.com/jaipur-vastra-women-kurta-skirt-set/p/itmb2832bf69fd9b?pid=ETHFPTGQGUYU4P2K&lid=LSTETHFPTGQGUYU4P2KJUGNJQ&marketplace=FLIPKART&q=Jaipur+Vastra&store=clo&srno=s_1_15&otracker=search&otracker1=search&fm=SEARCH&iid=112c3e78-5880-4c6b-8a6d-0e7be534f26b.ETHFPTGQGUYU4P2K.SEARCH&ppt=sp&ppn=sp&ssid=lsu3ms1tsw0000001622527118570&qH=a86781f74ea085f2
17535856,https://www.flipkart.com/daavi-embroidered-kurta-sharara-dupatta-set/p/itm293a6d6b0f1b4?pid=SWDGY4EGTKWVHBTN&lid=LSTSWDGY4EGTKWVHBTNDVEONB&marketplace=FLIPKART&q=+Daavi&store=search.flipkart.com&srno=s_1_31&otracker=search&otracker1=search&fm=SEARCH&iid=7c29a0d8-1867-4a00-bcd6-32093d9d906d.SWDGY4EGTKWVHBTN.SEARCH&ppt=sp&ppn=sp&ssid=cnpzc67fog0000001622528067973&qH=632beebcba8dd798
